ProductId,SupplierSKU,ManufacturerSKU,Stock
441692,4550457728164,1014A344,2
441693,4550457728119,1014A344,2
441693,4550457728119,1014A344,4
441713,4550457728140,1014A344,3
441714,4550457728140,1014A344,2
441715,4550457858625,1014A345,1
441716,4550457858670,1014A345,0
441716,4550457858663,1014A345,1
441717,4550457858656,1014A345,0
441717,4550457858649,1014A345,0
441718,4550457894517,1014A345,1
441719,4550457894494,1014A345,1
441721,4550457894548,1014A345,1
441802,4550457894531,1014A345,1
441803,4550457734042,1014A345,1
441804,4550457734035,1014A345,1
441805,4550457734103,1014A345,1
441936,4550457734066,1014A345,2
442099,4550457734059,1014A345,1
442108,4550457723640,1014A345,1
442274,4550457723671,1014A345,1
442275,4550457723688,1014A345,1
442276,4550457723657,1014A345,1
442277,4550457723619,1014A345,1
442293,4550457887427,1014A346,1
442294,4550457887427,1014A346,1
442295,4550457887533,1014A346,1
442296,4550457887533,1014A346,1
442297,4550457887458,1014A346,1
442298,4550457887458,1014A346,1
442309,4550457887489,1014A346,1
442310,4550457887489,1014A346,1
442311,4550457887465,1014A346,1
442312,4550457887465,1014A346,1
442313,4550457894944,1014A346,1
442314,4550457894999,1014A346,1
442315,4550457894968,1014A346,1
442327,4550457895026,1014A346,1
442328,4550457877572,1014A346,1
442329,4550457877619,1014A346,1
442330,4550457877565,1014A346,1
442331,4550457877602,1014A346,1
442332,4550457877589,1014A346,1
442333,4550457734127,1014A346,1
442334,4550457734189,1014A346,1
442335,4550457734219,1014A346,1
442336,4550457734233,1014A346,1
442337,4550457734172,1014A346,1
442338,4550457734165,1014A346,1
442340,4550457859967,1014A349,1
442341,4550457859981,1014A349,1
442384,4550457860031,1014A349,1
442444,4550457900317,1014A349,0
442451,4550457900256,1014A349,1
442452,4550456867086,1041A405.101,1
442454,4550457141550,1041A405.401,1
442459,4550457681629,1041A405.402,1
442460,4550457681582,1041A405.402,2
442462,4550457681568,1041A405.402,2
442462,4550457681551,1041A405.402,2
442462,4550457681490,1041A405.402,1
442463,4550457681636,1041A405.402,1
442464,4550457681605,1041A405.402,1
442464,4550457821407,1041A408.103,2
442465,4550457821360,1041A408.103,1
442465,4550457821483,1041A408.103,2
442466,4550457821452,1041A408.103,1
442466,4550457821414,1041A408.103,1
442467,4550457821438,1041A408.103,2
442469,4550457821490,1041A408.103,3
442509,4550457821384,1041A408.103,1
442537,4550457821469,1041A408.103,1
442541,4550457821421,1041A408.103,1
442543,4550456663411,1042A208.400,1
442545,4550457141406,1042A211.104,1
442548,4550457666732,1042A211.106,3
442549,4550457666862,1042A211.106,1
442549,4550457666848,1042A211.106,2
442550,4550457666763,1042A211.106,2
442550,4550457666831,1042A211.106,1
442551,4550457830324,1042A237.103,1
442551,4550457830393,1042A237.103,1
442552,4550457830379,1042A237.103,1
442553,4550457830348,1042A237.103,1
442553,4550457830409,1042A237.103,1
442553,4550457830409,1042A237.103,-1
442555,4550457830416,1042A237.103,1
442556,4550457830331,1042A237.103,1
442556,4550457146920,1044A052.300,1
442557,4550457678292,1044A067.404,1
442600,4550457678261,1044A067.404,1
442602,4550457678230,1044A067.404,1
442613,4550457675130,1044A077.401,1
442614,4550457675161,1044A077.401,1
442615,4550457675185,1044A077.401,1
442646,4550457675154,1044A077.401,1
442666,4550457675147,1044A077.401,1
442828,4550457382724,1052A070.001,1
442833,4550457382809,1052A070.001,1
442851,4550457686280,1052A070.109,1
442852,4550457686167,1052A070.109,1
442857,4550457686211,1052A070.109,1
442990,5057794198852,105450-09,2
443056,4550457409407,1054A011.106,1
443068,4550457409438,1054A011.106,1
443070,4550457409421,1054A011.106,1
443072,4062453852489,10609605,2
443094,4550457334242,1064A014.004,1
443100,4550457334273,1064A014.004,1
443109,4550457334211,1064A014.004,1
443119,4550457334235,1064A014.004,1
443124,4550457147286,1071A091.003,1
443127,4550457147200,1071A091.003,1
443129,4550457147330,1071A091.003,1
443132,4550457674997,1071A091.403,1
443150,4550457675062,1071A091.403,1
443155,4550457675017,1071A091.403,1
443160,4550457674973,1071A091.403,1
443161,4550457675024,1071A091.403,1
443169,4550457674966,1071A091.403,1
443171,4550457675055,1071A091.403,1
443172,4550457383028,1072A085.004,1
443214,4550457382984,1072A085.004,1
443217,4550457383011,1072A085.004,1
443221,4550457829038,1072A085.104,1
443224,4550457337526,1072A097.001,1
443226,4550457829397,1072A097.002,1
443235,4550457829427,1072A097.002,1
443236,4550457334662,1072A098.001,1
443237,4550457334709,1072A098.001,1
443238,4550457832038,1072A098.002,1
443240,4550457831956,1072A098.002,1
443253,4550457831970,1072A098.002,1
443259,4550457832007,1072A098.002,1
443269,4550457832045,1072A098.002,1
443273,4550457811347,1072A098.020,1
443281,4550457811385,1072A098.020,0
443283,4550457818919,1072A098.103,1
443284,4550457349710,1074A021.003,1
443285,4550457340038,1074A021.101,1
443286,4550457340045,1074A021.101,1
443322,4550457353151,1074A021.400,0
443330,4550457353168,1074A021.400,1
443380,4550456321991,1074A021.708,1
443393,4550457336956,1074A041.001,1
443410,4550457336994,1074A041.001,1
443412,4550457336970,1074A041.001,1
443415,4550457332798,1074A041.101,1
443433,4550457332842,1074A041.101,1
443460,4550457332828,1074A041.101,1
443461,4550457332859,1074A041.101,1
443462,4550457332811,1074A041.101,1
443463,4550153749975,1081A021.002,1
443464,4550214281178,1091A015.001,1
443465,4550456193642,1093A029.702,1
443466,4550456193673,1093A029.702,1
443468,4550456193758,1093A029.702,1
443519,4550456193796,1093A029.702,1
443519,4550456171633,1093A031.702,1
443521,4550456171688,1093A031.702,1
443521,4550456171657,1093A031.702,1
443522,4550456171664,1093A031.702,1
443522,4550456190948,1093A174.702,-1
443522,4550330698102,1093A178.701,1
443524,4550330698133,1093A178.701,1
443524,4550330698133,1093A178.701,1
443525,4550330698164,1093A178.701,3
443525,4550457240659,1093A197,1
443525,4550457240666,1093A197,0
443526,4550457240697,1093A197,2
443526,4550457240697,1093A197,2
443528,4550457240574,1093A197,2
443528,4550457240628,1093A197,2
443529,4550457240505,1093A197,1
443533,4550457240505,1093A197,0
443533,4550457240550,1093A197,2
443534,4550457240550,1093A197,2
443534,4550457240529,1093A197,1
443535,4550457240543,1093A197,1
443535,4550456195042,1093A197.702,1
443536,4550456194960,1093A197.702,1
443536,4550457239554,1093A198,1
443537,4550457239578,1093A198,1
443537,4550457239578,1093A198,1
443537,4550457239684,1093A198,1
443538,4550457239707,1093A198,1
443538,4550457239707,1093A198,1
443539,4550457239660,1093A198,2
443539,4550457239660,1093A198,1
443540,4550457239615,1093A198,2
443540,4550457239752,1093A198,3
443541,4550457239752,1093A198,1
443543,4550457239561,1093A198,1
443543,4550457239561,1093A198,2
443543,4550457239677,1093A198,2
443544,4550456240438,1093A198.702,1
443544,4550456240568,1093A198.702,1
443545,4550456948631,1093A207.702,-1
443550,4550456948648,1093A207.702,1
443550,4550457822930,1093A246,1
443551,4550457822923,1093A246,1
443551,4550457822855,1093A246,1
443556,4550457822916,1093A246,1
443556,4550457822954,1093A246,1
443564,4550457828048,1093A247,1
443565,4550457827997,1093A247,1
443566,4550457828055,1093A247,1
443567,4550457828147,1093A247,1
443568,4550457828130,1093A247,1
443568,4550457828086,1093A247,1
443569,4550457828079,1093A247,1
443570,4550457828123,1093A247,1
443571,4550457362153,1094A004,1
443573,4550457362153,1094A004,1
443578,4550457800600,1094A004,1
443578,4550457800594,1094A004,2
443579,4550457800556,1094A004,1
443579,4550457800556,1094A004,1
443580,4550457800617,1094A004,1
443582,4550457800617,1094A004,2
443582,4550457800617,1094A004,2
443583,4550457800587,1094A004,1
443583,4550457800587,1094A004,3
443586,4550457800587,1094A004,2
443592,4550457800570,1094A004,3
443595,4550457800570,1094A004,1
443595,4550457800570,1094A004,2
443602,4550457800624,1094A004,2
443602,4550457800624,1094A004,2
443604,4550457800624,1094A004,3
443604,4550457800563,1094A004,2
443604,4550457800563,1094A004,3
443605,4550457800563,1094A004,1
443606,4550457803878,1094A004,1
443606,4550457803892,1094A004,1
443606,4550457803892,1094A004,2
443607,4550457803861,1094A004,1
443607,4550457803885,1094A004,0
443607,4550457803915,1094A004,2
443608,4550457803915,1094A004,2
443608,4550457803847,1094A004,2
443610,4550457803847,1094A004,2
443617,4550457803854,1094A004,2
443621,4550457803854,1094A004,2
443622,4550456386891,1101A053.001,1
443622,4550456386976,1101A053.001,1
443624,4550456386938,1101A053.001,1
443626,4550456386921,1101A053.001,1
443626,4550456386860,1101A053.001,1
443627,4550457388146,1101A053.004,2
443627,4550457388092,1101A053.004,2
443628,4550457388023,1101A053.004,1
443630,4550457388108,1101A053.004,1
443630,4550457388115,1101A053.004,1
443631,4550456386167,1101A053.020,1
443631,4550457386692,1101A053.102,1
443632,4550456386648,1101A053.103,1
443632,190340568596,110318D,1
443634,190340568633,110318D,0
443634,190340568633,110318D,1
443648,190340568671,110318D,1
443650,190340568718,110318D,1
443650,190340568756,110318D,-1
443651,190340568831,110318D,2
443651,190340568879,110318D,1
443652,190340568954,110318D,1
443652,190340568565,110318E,1
443653,190340568640,110318E,1
443653,190340568640,110318E,2
443654,190340568725,110318E,2
443654,190340568725,110318E,2
443655,190340568763,110318E,0
443655,190340568763,110318E,1
443656,190340568800,110318E,0
443660,190340568800,110318E,1
443660,190340568848,110318E,0
443662,190340568886,110318E,1
443662,190340568886,110318E,1
443663,190340568961,110318E,-1
443663,190340569005,110318E,1
443664,190340568046,110318E,3
443664,190340568084,110318E,1
443665,190340568084,110318E,1
443665,190340568121,110318E,0
443666,190340568121,110318E,1
443666,190340568121,110318E,1
443666,190340568169,110318E,1
443667,190340568206,110318E,3
443667,190340568206,110318E,1
443668,190340568244,110318E,1
443670,190340568244,110318E,1
443670,190340568282,110318E,2
443671,190340568404,110318E,1
443672,190340568404,110318E,1
443679,190340568442,110318E,1
443680,190340568619,110318X,2
443680,190340568657,110318X,1
443687,190340568732,110318X,0
443697,190340568817,110318X,0
443698,190340568817,110318X,2
443699,190340568817,110318X,1
443699,190340568978,110318X,0
443700,190340569012,110318X,-1
443700,190340570346,110319E,0
443701,190340570438,110319E,0
443701,190340570469,110319E,1
443702,190340716607,110319E,1
443702,190340716614,110319E,3
443703,190340716621,110319E,0
443703,190340716621,110319E,2
443704,190340716638,110319E,1
443704,190340716638,110319E,0
443706,190340716645,110319E,0
443709,190340716652,110319E,0
443710,190340716669,110319E,1
443711,190340716676,110319E,1
443711,190340716690,110319E,0
443715,190340716713,110319E,1
443716,190340571428,110320E,0
443718,190340571510,110320E,1
443722,190340571572,110320E,1
443723,190340571602,110320E,1
443724,190340571633,110320E,1
443726,190340571725,110320E,1
443727,190340865152,110323E031,0
443728,195394231014,110323E084,3
443728,195394231014,110323E084,2
443729,195394231045,110323E084,1
443730,195394231045,110323E084,2
443730,195394231076,110323E084,1
443731,195394231076,110323E084,2
443732,195394231106,110323E084,2
443733,195394231106,110323E084,2
443739,195394231106,110323E084,0
443739,195394231137,110323E084,4
443739,195394231137,110323E084,3
443740,195394231168,110323E084,2
443740,195394231168,110323E084,0
443741,195394230963,110323X084,1
443741,190340663215,110327D051,1
443741,190340862724,110327E019,2
443744,190340862755,110327E019,2
443745,190340862786,110327E019,1
443745,190340862816,110327E019,5
443745,190340862878,110327E019,5
443747,195394227314,110327E480,1
443747,195394227345,110327E480,2
443748,195394227376,110327E480,4
443752,195394227437,110327E480,3
443752,190340663178,110327X051,1
443753,190340706219,110338E,0
443753,190340706233,110338E,-1
443754,190340706271,110338E,-1
443754,190340706295,110338E,1
443755,190340706318,110338E,1
443756,190340706318,110338E,1
443756,190340706356,110338E,1
443757,190340706356,110338E,0
443757,190340706394,110338E,1
443758,190340706394,110338E,1
443758,190340942006,110365D077,2
443760,190340942044,110365D077,2
443763,190340942082,110365D077,1
443763,190340941337,110365E020,1
443763,190340941375,110365E020,0
443764,190340941450,110365E020,1
443764,190340941498,110365E020,0
443765,190340941498,110365E020,-1
443765,190340941696,110365E020,1
443766,195394152210,110365E043,0
443766,195394152258,110365E043,1
443767,195394152296,110365E043,1
443767,195394152333,110365E043,1
443768,195394152371,110365E043,1
443768,195394152371,110365E043,-1
443770,195394152418,110365E043,1
443770,195394152456,110365E043,0
443771,190340941979,110365E077,1
443772,190340942099,110365E077,0
443772,190340942297,110365E077,1
443916,190340941306,110365X020,2
443952,190340941382,110365X020,1
443998,190340941429,110365X020,1
444057,190340941467,110365X020,1
444068,190340941467,110365X020,1
444119,190340941504,110365X020,2
444120,190340941542,110365X020,2
444122,190340941580,110365X020,1
444124,190340941580,110365X020,0
444125,190340944109,110366D012,1
444142,190340944123,110366D012,2
444143,190340944147,110366D012,2
444144,190340944161,110366D012,2
444144,190340944185,110366D012,1
444145,190340944185,110366D012,0
444145,190340944208,110366D012,2
444146,190340944222,110366D012,1
444147,190340944246,110366D012,2
444147,190340944284,110366D012,1
444148,190340945045,110366D023,1
444149,190340945205,110366D023,0
444149,190340945205,110366D023,1
444194,190340945328,110366D023,1
444195,195394274394,110366D029,1
444196,195394274400,110366D029,1
444197,195394274417,110366D029,2
444199,190340945434,110366D034,1
444319,190340945441,110366D034,2
444321,190340945441,110366D034,0
444325,190340945458,110366D034,2
444388,190340945458,110366D034,0
444434,190340945472,110366D034,0
444440,190340945489,110366D034,3
444441,190340945489,110366D034,0
444446,190340945519,110366D034,2
444454,190340945526,110366D034,1
444467,195394154061,110366D404,3
444483,195394154085,110366D404,2
444485,195394154092,110366D404,0
444486,195394154108,110366D404,0
444487,195394154108,110366D404,1
444492,195394154122,110366D404,1
444495,190340945984,110366D435,2
444541,190340946004,110366D435,1
444770,190340946066,110366D435,2
444779,190340946127,110366D435,1
444784,195394237542,110366D458,2
444787,195394154931,110366D482,2
444789,195394154962,110366D482,3
444797,195394154986,110366D482,3
444963,195394154993,110366D482,1
445040,195394154993,110366D482,0
445044,195394155006,110366D482,2
445045,195394155020,110366D482,2
445046,190340957390,110370D051,1
445047,190340959578,110372D051,1
445049,190340961687,110374D090,2
445171,190340961700,110374D090,1
445279,190340971631,110376E038,1
445286,190340971679,110376E038,1
445333,195394032796,110379D035,1
445500,195394032833,110379D035,1
445505,195394039436,110382D020,2
445508,195394039771,110382D059,0
445510,195394056143,110382D059,1
445511,195394039634,110382D059,1
445512,195394039641,110382D059,0
445644,195394039917,110382D070,1
445648,195394039924,110382D070,2
445649,195394039931,110382D070,2
445650,195394039948,110382D070,2
445651,195394039955,110382D070,1
445655,195394039962,110382D070,2
445657,195394039979,110382D070,1
445658,195394039993,110382D070,1
445659,195394040005,110382D070,1
445660,195394040050,110382D090,1
445661,195394040067,110382D090,1
445662,195394040074,110382D090,2
445663,195394040081,110382D090,2
445674,195394040098,110382D090,1
445675,195394040104,110382D090,3
445677,195394040111,110382D090,1
445684,195394040128,110382D090,1
445685,195394040142,110382D090,1
445686,195394280364,110382D436,1
445687,195394280371,110382D436,1
445688,195394280388,110382D436,1
445689,195394280395,110382D436,1
445690,195394280401,110382D436,1
445700,195394280418,110382D436,1
445725,195394280425,110382D436,1
445726,195394280449,110382D436,1
445855,195394039405,110382E020,1
445855,195394039702,110382E059,1
445893,195394039726,110382E059,2
445897,195394039740,110382E059,2
445916,195394039788,110382E059,2
445926,195394039788,110382E059,0
445942,195394039801,110382E059,1
445950,195394039825,110382E059,2
445969,195394039863,110382E059,0
445972,195394039863,110382E059,2
445974,195394161007,110383D059,1
445984,195394161021,110383D059,0
446148,195394161069,110383D059,2
446203,195394161083,110383D059,1
446206,195394161106,110383D059,0
446266,195394161144,110383D059,1
446267,195394042474,110383D090,0
446268,195394042498,110383D090,1
446268,195394042504,110383D090,1
446269,195394042511,110383D090,2
446269,195394042528,110383D090,2
446270,195394042535,110383D090,0
446270,195394042535,110383D090,1
446271,195394042542,110383D090,1
446271,195394042559,110383D090,2
446272,195394042566,110383D090,1
446272,195394042580,110383D090,1
446279,195394280647,110383D436,0
446279,195394280654,110383D436,1
446280,195394280661,110383D436,0
446280,195394280661,110383D436,1
446281,195394280678,110383D436,3
446282,195394280685,110383D436,2
446282,195394280685,110383D436,0
446283,195394280692,110383D436,1
446284,195394280692,110383D436,0
446285,195394280708,110383D436,3
446287,195394280715,110383D436,2
446287,195394280722,110383D436,3
446288,195394280746,110383D436,1
446310,195394280753,110383D436,1
446323,195394042641,110383D444,1
446324,195394042702,110383D444,1
446333,195394042788,110383D444,0
446334,195394042825,110383D444,1
446335,195394042825,110383D444,0
446336,195394042801,110383D444,1
446337,195394042382,110383E020,1
446338,195394234107,110384D404,1
446340,195394045611,110386D048,1
446521,195394052213,110388D048,1
446540,195394052381,110388D071,1
446541,195394404012,110391D,1
446632,195394461220,110391D,1
446633,195394461251,110391D,0
446635,195394431254,110391D,1
446642,195394431261,110391D,1
446643,195394431278,110391D,1
446650,195394431285,110391D,1
446688,195394431292,110391D,1
446689,195394431308,110391D,2
446697,195394431315,110391D,1
446701,195394431322,110391D,1
446703,195394521771,110391D,1
446703,195394521788,110391D,1
446744,195394521795,110391D,1
446766,195394521801,110391D,0
446792,195394521825,110391D,1
446795,195394521832,110391D,2
446796,195394521849,110391D,1
446797,195394521863,110391D,1
446798,195394494822,110391D,1
446799,195394494839,110391D,1
446799,195394494846,110391D,0
446800,195394494853,110391D,1
446800,195394494860,110391D,1
446849,195394494877,110391D,1
447101,195394494884,110391D,1
447102,195394494891,110391D,1
447103,195394494914,110391D,1
447104,195394404760,110391D,1
447107,195394404777,110391D,1
447108,195394404784,110391D,0
447244,195394404791,110391D,1
447306,195394404807,110391D,1
447366,195394404814,110391D,2
447367,195394404821,110391D,1
447368,195394404838,110391D,1
447369,195394404852,110391D,1
447370,195394404869,110391D,1
447371,195394387667,110391D,1
447372,195394387674,110391D,1
447373,195394387681,110391D,1
447374,195394387698,110391D,1
447375,195394387704,110391D,1
447513,195394387711,110391D,2
447514,195394387728,110391D,1
447514,195394387735,110391D,1
447515,195394387759,110391D,1
447516,195394390070,110391D004,1
447517,195394390094,110391D004,1
447522,195394390117,110391D004,2
447594,195394390155,110391D004,2
447771,195394390179,110391D004,2
447775,195394390193,110391D004,1
448005,195394390193,110391D004,0
448046,195394390216,110391D004,1
448127,195394390230,110391D004,0
448128,195394390230,110391D004,1
448129,195394390254,110391D004,0
448129,195394390278,110391D004,1
448132,195394390292,110391D004,1
448133,195394300697,110391D006,1
448263,195394300727,110391D006,1
448386,195394300758,110391D006,1
448682,195394300789,110391D006,1
448712,195394300819,110391D006,1
448827,195394300840,110391D006,1
448828,195394300871,110391D006,1
448829,195394300932,110391D006,1
448830,195394301793,110391D017,1
448832,195394301809,110391D017,1
448833,195394301816,110391D017,1
448836,195394301823,110391D017,1
448845,195394301830,110391D017,1
448846,195394301847,110391D017,1
448849,195394301854,110391D017,1
448854,195394301861,110391D017,1
448964,195394301885,110391D017,0
449051,195394301892,110391D017,1
449073,195394133172,110391D020,1
449076,195394133172,110391D020,1
449077,195394133219,110391D020,0
449078,195394133219,110391D020,2
449078,195394133233,110391D020,0
449080,195394133233,110391D020,2
449081,195394133233,110391D020,2
449091,195394133271,110391D020,2
449095,195394133271,110391D020,2
449103,195394133295,110391D020,0
449105,195394133295,110391D020,1
449105,195394133295,110391D020,2
449106,195394133318,110391D020,0
449107,195394133318,110391D020,2
449107,195394133356,110391D020,1
449108,195394133356,110391D020,1
449109,195394133370,110391D020,1
449109,195394134117,110391D065,1
449110,195394134117,110391D065,0
449110,195394134148,110391D065,1
449119,195394134179,110391D065,1
449120,195394134209,110391D065,1
449134,195394134230,110391D065,3
449141,195394134261,110391D065,0
449142,195394134292,110391D065,1
449143,195394134322,110391D065,1
449144,195394134384,110391D065,1
449144,195394389913,110391D410,1
449145,195394389920,110391D410,1
449146,195394389937,110391D410,2
449147,195394389944,110391D410,2
449147,195394389951,110391D410,0
449158,195394389951,110391D410,2
449161,195394389968,110391D410,2
449167,195394389975,110391D410,0
449181,195394389982,110391D410,0
449183,195394390001,110391D410,1
449265,195394300444,110391D438,1
449266,195394300451,110391D438,1
449266,195394300512,110391D438,2
449491,195394473315,110391E,1
449497,195394473339,110391E,1
449509,195394473346,110391E,1
449518,195394390124,110391E004,0
449521,195394390124,110391E004,1
449522,195394390124,110391E004,1
449533,195394390148,110391E004,1
449539,195394390148,110391E004,1
449539,195394390162,110391E004,1
449540,195394390162,110391E004,0
449542,195394390162,110391E004,2
449542,195394390223,110391E004,1
449544,195394390247,110391E004,1
449544,195394390247,110391E004,0
449546,195394390247,110391E004,2
449546,195394390285,110391E004,1
449623,195394390285,110391E004,1
449665,195394390308,110391E004,1
449671,195394133165,110391E020,0
449681,195394133165,110391E020,1
449682,195394133189,110391E020,0
449684,195394133189,110391E020,1
449694,195394133202,110391E020,0
449695,195394133202,110391E020,2
449696,195394133226,110391E020,1
449697,195394133226,110391E020,1
449698,195394133240,110391E020,3
449699,195394133240,110391E020,0
449740,195394133240,110391E020,2
449751,195394133264,110391E020,0
449752,195394133264,110391E020,1
449753,195394133288,110391E020,0
449754,195394133288,110391E020,3
449969,195394133301,110391E020,3
450001,195394133301,110391E020,3
450021,195394133325,110391E020,0
450021,195394133363,110391E020,0
450022,195394133363,110391E020,1
450022,195394133363,110391E020,1
450023,195394133387,110391E020,1
450023,195394133387,110391E020,1
450033,195394133400,110391E020,-1
450034,195394134124,110391E065,1
450035,195394134155,110391E065,1
450036,195394134155,110391E065,0
450037,195394134186,110391E065,2
450065,195394134216,110391E065,1
450093,195394134247,110391E065,0
450095,195394134278,110391E065,1
450095,195394134339,110391E065,0
450168,195394134391,110391E065,2
450169,195394134421,110391E065,1
450313,195394134957,110391X020,1
450314,195394134957,110391X020,2
450317,195394134964,110391X020,2
450325,195394134964,110391X020,1
450330,195394135015,110391X020,0
450522,195394135015,110391X020,1
450523,195394134797,110391X065,0
450565,195394134803,110391X065,1
450566,195394134810,110391X065,0
450567,195394134858,110391X065,1
450569,195394134865,110391X065,1
450570,195394410693,110393D,1
450571,195394410709,110393D,1
450572,195394410716,110393D,2
450586,195394410723,110393D,2
450601,195394410730,110393D,2
450601,195394410747,110393D,1
450622,195394410754,110393D,2
450626,195394410778,110393D,1
450634,195394311518,110393D006,0
450686,195394136883,110393D012,1
450690,195394136906,110393D012,3
450692,195394136920,110393D012,2
451033,195394136944,110393D012,2
451078,195394136968,110393D012,2
451088,195394137002,110393D012,2
451181,195394137064,110393D012,1
451181,195394137088,110393D012,2
451182,195394137880,110393D098,2
451183,195394137941,110393D098,3
451183,195394137972,110393D098,2
451351,195394138009,110393D098,1
451351,195394138030,110393D098,1
451383,195394138092,110393D098,1
451384,195394312416,110393D428,2
451385,195394312423,110393D428,1
451397,195394312430,110393D428,2
451447,195394312447,110393D428,3
451457,195394312454,110393D428,3
451458,195394312461,110393D428,1
451459,195394312478,110393D428,3
451460,195394138665,110393D429,1
451461,195394138702,110393D429,1
451464,195394138726,110393D429,0
451468,195394138764,110393D429,1
451470,195394138788,110393D429,2
451471,195394138863,110393D429,1
451474,195394410242,110393D442,1
451475,195394410266,110393D442,1
451478,195394410327,110393D442,1
451482,195394312140,110393D462,0
451484,195394312195,110393D462,1
451496,195394138511,110393D482,1
451497,195394138535,110393D482,1
451621,195394138542,110393D482,1
451625,195394138559,110393D482,1
451658,195394274738,110393D483,0
451692,195394274745,110393D483,1
451732,195394274752,110393D483,1
451736,195394274769,110393D483,2
451763,195394274776,110393D483,2
451766,195394274783,110393D483,2
451766,195394274790,110393D483,1
451767,195394274806,110393D483,2
451767,195394274820,110393D483,1
451794,195394168310,110393E025,1
451812,195394139709,110393X098,2
451844,195394139709,110393X098,0
451868,195394140095,110394D022,1
451904,195394141689,110397D121,1
451945,195394142044,110398D072,0
451954,195394142136,110398D072,1
452102,4550456236905,1103A061.002,1
452106,195394319781,110401D041,2
452107,195394319842,110401D041,1
452107,195394319873,110401D041,3
452148,195394319903,110401D041,1
452153,195394319934,110401D041,2
452294,195394319965,110401D041,2
452320,195394319996,110401D041,2
452326,195394320053,110401D041,3
452365,195394320084,110401D041,1
452366,195394407181,110401D216,0
452367,195394320664,110401E,1
452368,195394320695,110401E,2
452369,195394320756,110401E,2
452370,195394320787,110401E,2
452378,195394320817,110401E,2
452379,195394320848,110401E,2
452380,195394319767,110401E041,1
452381,195394319798,110401E041,1
452437,195394319828,110401E041,3
452439,195394319859,110401E041,3
452449,195394319859,110401E041,2
452452,195394319880,110401E041,1
452453,195394319880,110401E041,2
452503,195394319910,110401E041,3
452507,195394319910,110401E041,2
452511,195394319941,110401E041,2
452512,195394319941,110401E041,1
452535,195394319972,110401E041,1
452574,195394319972,110401E041,0
452616,195394319972,110401E041,1
452647,195394320060,110401E041,0
452797,195394320060,110401E041,1
452799,195394320091,110401E041,1
452802,195394320091,110401E041,1
452802,195394406863,110401E216,1
452803,195394406924,110401E216,1
452805,195394406955,110401E216,1
452806,195394406955,110401E216,1
452811,195394406986,110401E216,3
452812,195394406986,110401E216,1
452821,195394407013,110401E216,2
452822,195394407013,110401E216,1
452836,195394407044,110401E216,0
452839,195394407044,110401E216,1
452840,195394407075,110401E216,2
452842,195394407075,110401E216,1
452844,195394407136,110401E216,1
452848,195394407167,110401E216,1
452849,195394407167,110401E216,1
452850,195394320640,110401X,1
453050,195394320671,110401X,1
453070,195394320701,110401X,1
453072,195394320732,110401X,1
453082,195394320794,110401X,1
453095,195394320824,110401X,1
453202,195394319774,110401X041,1
453203,195394319804,110401X041,1
453204,195394319835,110401X041,1
453214,195394319897,110401X041,2
453214,195394319958,110401X041,0
453218,195394406900,110401X216,1
453219,195394406931,110401X216,1
453219,195394406962,110401X216,2
453246,195394406993,110401X216,1
453406,195394407020,110401X216,1
453414,195394407051,110401X216,0
453414,195394407051,110401X216,1
453415,195394407082,110401X216,3
453416,195394407112,110401X216,0
453416,195394321036,110402D062,1
453417,195394321135,110402D062,0
453417,195394407730,110403D,1
453418,195394407747,110403D,0
453418,195394407754,110403D,1
453419,195394407761,110403D,0
453419,195394407570,110403D,1
453421,195394407587,110403D,1
453424,195394407631,110403D,1
453451,195394329124,110403D043,1
453452,195394307078,110403D405,1
453461,195394306767,110403D416,0
453618,195394306941,110403E405,1
453627,195394306965,110403E405,1
453649,195394307061,110403E405,1
453650,195394321210,110404D084,-1
453655,195394309898,110405D405,-1
453656,195394416336,110406D,1
453657,195394416350,110406D,1
453658,195394416374,110406D,1
453665,195394416374,110406D,1
453668,195394416398,110406D,1
453670,195394416411,110406D,2
453675,195394416459,110406D,1
453696,195394415810,110406D,2
453706,195394415865,110406D,1
453709,195394449914,110406D,1
453720,195394449938,110406D,0
453721,195394384925,110406D020,1
453722,195394386011,110406D060,1
453733,195394386134,110406D060,2
453733,195394385472,110406D071,1
453734,195394385502,110406D071,1
453741,195394385502,110406D071,1
453742,195394385519,110406D071,1
453742,195394385519,110406D071,1
453743,195394385717,110406E124,0
453746,195394426922,110410D,-1
453746,195394323672,110410D052,1
453806,195394436372,110415D,1
453806,195394436419,110415D,1
453807,195394547658,110415D,1
453809,195394547672,110415D,2
453810,195394547689,110415D,1
453812,195394547696,110415D,0
453812,195394547702,110415D,1
453813,195394547719,110415D,2
453813,195394451832,110418D,1
453819,195394451832,110418D,1
453821,195394451894,110418D,2
453822,195394451894,110418D,2
453828,195394452341,110418D,2
453830,195394452341,110418D,2
453832,195394452372,110418D,2
453835,195394452402,110418D,1
453840,195394452402,110418D,0
453853,195394452433,110418D,0
453856,195394452464,110418D,1
453856,195394452464,110418D,2
453857,195394452495,110418D,1
453857,195394452495,110418D,3
453858,195394452525,110418D,1
453858,195394452556,110418D,1
453859,195394452556,110418D,1
453859,195394452587,110418D,1
453861,195394452587,110418D,1
453861,195394452716,110418D,1
453861,195394411751,110418D,0
453862,195394411782,110418D,-1
453863,195394411874,110418D,1
453864,195394411904,110418D,1
453868,195394411935,110418D,2
